Transaction_ID,Account_ID,Date,Transaction_Type,Amount,Transaction_Fee
102625,5084,4/20/2022 9:00,Withdrawal,19941.67,349.64
102626,5620,4/20/2022 10:00,Deposit,716.51,11.43
102627,6054,4/20/2022 11:00,Transfer,14056.66,228.27
102628,5239,4/20/2022 12:00,Payment,30082.64,238.92
102629,5362,4/20/2022 13:00,Deposit,40063.67,481.76
102630,5821,4/20/2022 14:00,Withdrawal,7102.74,127.33
102631,6412,4/20/2022 15:00,Transfer,5971.8,75.01
102632,5667,4/20/2022 16:00,Withdrawal,46143.59,703.77
102633,6322,4/20/2022 17:00,Transfer,37681.84,520.73
102634,6394,4/20/2022 18:00,Transfer,29694.09,523.67
102635,5098,4/20/2022 19:00,Transfer,38574.75,357.53
102636,5046,4/20/2022 20:00,Deposit,21728.29,296.2
102637,5838,4/20/2022 21:00,Deposit,38043.56,260.54
102638,5421,4/20/2022 22:00,Deposit,18904.25,290.24
102639,5061,4/20/2022 23:00,Transfer,12582.68,201.07
102640,6132,4/21/2022 0:00,Transfer,36586.16,206.44
102641,6142,4/21/2022 1:00,Withdrawal,21273.78,322.02
102642,6009,4/21/2022 2:00,Payment,49078.17,550.67
102643,5597,4/21/2022 3:00,Deposit,17799.52,122.13
102644,6405,4/21/2022 4:00,Transfer,46125.51,521.15
102645,5391,4/21/2022 5:00,Withdrawal,46681.65,369.41
102646,5976,4/21/2022 6:00,Withdrawal,12471.72,140.1
102647,6075,4/21/2022 7:00,Withdrawal,40011.95,430.73
102648,5602,4/21/2022 8:00,Deposit,21937.19,352.66
102649,6312,4/21/2022 9:00,Deposit,45917.47,762.84
102650,5336,4/21/2022 10:00,Payment,22781.15,321.34
102651,5809,4/21/2022 11:00,Withdrawal,37343.03,199.42
102652,6227,4/21/2022 12:00,Deposit,23614.89,447.86
102653,6261,4/21/2022 13:00,Withdrawal,11776.14,180.1
102654,6405,4/21/2022 14:00,Transfer,10367.83,57.16
102655,5751,4/21/2022 15:00,Withdrawal,21558.84,372.59
102656,6159,4/21/2022 16:00,Payment,37896.99,303.33
102657,6430,4/21/2022 17:00,Deposit,30451.04,416.82
102658,6385,4/21/2022 18:00,Transfer,34587.15,415.03
102659,6404,4/21/2022 19:00,Deposit,14475.15,163.53
102660,5880,4/21/2022 20:00,Transfer,24331.05,446.37
102661,5634,4/21/2022 21:00,Withdrawal,2697.57,31.19
102662,5253,4/21/2022 22:00,Withdrawal,40967.85,251.14
102663,6137,4/21/2022 23:00,Payment,49499.66,950.37
102664,5019,4/22/2022 0:00,Payment,20640.51,388.21
102665,5527,4/22/2022 1:00,Transfer,1042.7,15.92
102666,6168,4/22/2022 2:00,Payment,8904.74,107.02
102667,6231,4/22/2022 3:00,Payment,32800.08,209.69
102668,5375,4/22/2022 4:00,Payment,30797.93,519.29
102669,5165,4/22/2022 5:00,Payment,39499.3,242.22
102670,6204,4/22/2022 6:00,Withdrawal,13067.26,78.78
102671,5860,4/22/2022 7:00,Payment,38299.78,500.22
102672,5616,4/22/2022 8:00,Withdrawal,34555.21,255.78
102673,5611,4/22/2022 9:00,Withdrawal,16479.32,84.31
102674,6467,4/22/2022 10:00,Deposit,27501.66,312.05
102675,6355,4/22/2022 11:00,Withdrawal,7790.05,54.98
102676,5502,4/22/2022 12:00,Withdrawal,22901.94,169.65
102677,5912,4/22/2022 13:00,Payment,44119.27,271.49
102678,5078,4/22/2022 14:00,Withdrawal,21348.97,172.42
102679,5584,4/22/2022 15:00,Transfer,42058.55,661.68
102680,5687,4/22/2022 16:00,Payment,29717.54,509.18
102681,5395,4/22/2022 17:00,Payment,9997.9,117.86
102682,6126,4/22/2022 18:00,Payment,29264.76,368.69
102683,5401,4/22/2022 19:00,Deposit,25546.17,140.24
102684,5974,4/22/2022 20:00,Payment,20232.75,122.2
102685,5223,4/22/2022 21:00,Withdrawal,6421.71,56.92
102686,5517,4/22/2022 22:00,Transfer,21127.08,278
102687,5633,4/22/2022 23:00,Payment,4101.74,66.01
102688,5235,4/23/2022 0:00,Payment,5389.07,75.85
102689,6450,4/23/2022 1:00,Transfer,21087.87,229.48
102690,5115,4/23/2022 2:00,Payment,15616.38,105.8
102691,6186,4/23/2022 3:00,Deposit,46314.44,773.99
102692,5225,4/23/2022 4:00,Withdrawal,19097.44,199.7
102693,5229,4/23/2022 5:00,Transfer,38013.98,609.78
102694,5181,4/23/2022 6:00,Transfer,26747.25,339.55
102695,6272,4/23/2022 7:00,Deposit,35352.24,568.46
102696,6341,4/23/2022 8:00,Withdrawal,13375.74,248.91
102697,5209,4/23/2022 9:00,Deposit,47124.3,886.66
102698,6415,4/23/2022 10:00,Withdrawal,26739.38,348.32
102699,5095,4/23/2022 11:00,Deposit,41650.54,527.82
102700,5893,4/23/2022 12:00,Payment,18569.76,166.85
102701,5755,4/23/2022 13:00,Deposit,5460.46,103.95
102702,6109,4/23/2022 14:00,Transfer,33848.73,401.74
102703,5414,4/23/2022 15:00,Transfer,884.1,6.11
102704,5393,4/23/2022 16:00,Transfer,24027,276.08
102705,5695,4/23/2022 17:00,Deposit,10043.69,69.36
102706,5843,4/23/2022 18:00,Transfer,31555.09,395.64
102707,5603,4/23/2022 19:00,Transfer,48981.28,657.29
102708,5581,4/23/2022 20:00,Payment,23487.94,236.44
102709,5132,4/23/2022 21:00,Payment,40966.16,248.86
102710,5790,4/23/2022 22:00,Withdrawal,25635.32,490.98
102711,5648,4/23/2022 23:00,Withdrawal,25044.08,415.74
102712,6337,4/24/2022 0:00,Withdrawal,46555.96,818.6
102713,5220,4/24/2022 1:00,Deposit,44553.31,467.94
102714,5975,4/24/2022 2:00,Withdrawal,39397.12,646.6
102715,6461,4/24/2022 3:00,Deposit,15164.66,186.23
102716,6069,4/24/2022 4:00,Deposit,27477.92,220.27
102717,6215,4/24/2022 5:00,Withdrawal,11582.91,79.53
102718,6402,4/24/2022 6:00,Withdrawal,22473.88,228.69
102719,5787,4/24/2022 7:00,Deposit,24468.55,172.83
102720,5690,4/24/2022 8:00,Payment,41666.18,832.24
102721,6357,4/24/2022 9:00,Transfer,44853.4,257.36
102722,5038,4/24/2022 10:00,Transfer,21023.69,244.24
102723,6316,4/24/2022 11:00,Transfer,1376.37,16.22
102724,5689,4/24/2022 12:00,Payment,43157.81,410.41
102725,5161,4/24/2022 13:00,Deposit,9126.79,123.85
102726,6354,4/24/2022 14:00,Withdrawal,31283.16,226.79
102727,6127,4/24/2022 15:00,Deposit,1736.06,29.09
102728,5160,4/24/2022 16:00,Deposit,20275.57,202.49
102729,6077,4/24/2022 17:00,Withdrawal,49305.03,683.87
102730,6057,4/24/2022 18:00,Payment,5484.33,86.29
102731,5241,4/24/2022 19:00,Transfer,21472.81,393.72
102732,5966,4/24/2022 20:00,Transfer,15703.92,275.4
102733,5889,4/24/2022 21:00,Deposit,45301.86,639.87
102734,5112,4/24/2022 22:00,Payment,43532.34,471.28
102735,6013,4/24/2022 23:00,Transfer,12266.09,153.92
102736,5317,4/25/2022 0:00,Payment,4518.8,74.7
102737,5022,4/25/2022 1:00,Withdrawal,31543.35,572.93
102738,5823,4/25/2022 2:00,Deposit,17150.25,112.45
102739,6141,4/25/2022 3:00,Deposit,33768.18,363.78
102740,5700,4/25/2022 4:00,Payment,2089.93,34.78
102741,6018,4/25/2022 5:00,Transfer,7103.26,81.51
102742,6235,4/25/2022 6:00,Payment,34475.43,344.18
102743,6441,4/25/2022 7:00,Withdrawal,11012.35,123.01
102744,6136,4/25/2022 8:00,Transfer,42950.59,603.14
102745,6067,4/25/2022 9:00,Transfer,3400.25,68
102746,5127,4/25/2022 10:00,Payment,11166.36,138.41
102747,5875,4/25/2022 11:00,Withdrawal,49928.73,405.79
102748,5157,4/25/2022 12:00,Transfer,21937.27,163.27
102749,5826,4/25/2022 13:00,Deposit,35296.8,198.91
102750,6417,4/25/2022 14:00,Withdrawal,9541.82,127.69
102751,5851,4/25/2022 15:00,Transfer,30688.5,404.12
102752,5511,4/25/2022 16:00,Payment,36442.25,294.4
102753,5044,4/25/2022 17:00,Transfer,16066.59,247.91
102754,6131,4/25/2022 18:00,Deposit,41530.41,669.33
102755,5218,4/25/2022 19:00,Withdrawal,30369.17,269.87
102756,5442,4/25/2022 20:00,Transfer,19761.59,200.81
102757,5314,4/25/2022 21:00,Deposit,28103.3,558.05
102758,5176,4/25/2022 22:00,Transfer,29049.66,308.33
102759,5227,4/25/2022 23:00,Transfer,8694,142.69
102760,5266,4/26/2022 0:00,Withdrawal,20435.25,240.95
102761,5869,4/26/2022 1:00,Payment,17499.81,295.75
102762,5837,4/26/2022 2:00,Payment,20344.68,336.41
102763,6402,4/26/2022 3:00,Deposit,38174.97,573.25
102764,5488,4/26/2022 4:00,Deposit,24385.65,434.59
102765,5701,4/26/2022 5:00,Deposit,47045.65,898.02
102766,5686,4/26/2022 6:00,Withdrawal,15036.98,206
102767,6313,4/26/2022 7:00,Payment,21077.33,180.46
102768,5995,4/26/2022 8:00,Deposit,39454.36,433.19
102769,5356,4/26/2022 9:00,Deposit,27528.22,450.76
102770,5871,4/26/2022 10:00,Transfer,27577.89,407.14
102771,5203,4/26/2022 11:00,Transfer,3140.34,24.08
102772,6236,4/26/2022 12:00,Deposit,20230.68,116.7
102773,5551,4/26/2022 13:00,Transfer,13901.32,211.92
102774,5322,4/26/2022 14:00,Transfer,49967.09,438.02
102775,5593,4/26/2022 15:00,Transfer,15763.58,196.97
102776,5180,4/26/2022 16:00,Withdrawal,44282.58,717.43
102777,5498,4/26/2022 17:00,Deposit,33973.57,456.6
102778,6343,4/26/2022 18:00,Deposit,17375.36,108.59
102779,5082,4/26/2022 19:00,Transfer,27404.95,213.31
102780,5302,4/26/2022 20:00,Withdrawal,42106.53,349.06
102781,5261,4/26/2022 21:00,Transfer,44226.73,392.2
102782,5783,4/26/2022 22:00,Withdrawal,8439.5,113.77
102783,6223,4/26/2022 23:00,Deposit,17308.87,217.39
102784,6263,4/27/2022 0:00,Transfer,17093.55,137.56
102785,5913,4/27/2022 1:00,Deposit,2581.22,15.52
102786,5691,4/27/2022 2:00,Withdrawal,30112.77,228
102787,5943,4/27/2022 3:00,Payment,42813.59,846.24
102788,5682,4/27/2022 4:00,Withdrawal,19387.93,233.2
102789,6318,4/27/2022 5:00,Payment,37131.78,668.75
102790,5688,4/27/2022 6:00,Deposit,31571.17,559.8
102791,5395,4/27/2022 7:00,Deposit,19094.61,241.98
102792,6161,4/27/2022 8:00,Transfer,7482.46,116.73
102793,5838,4/27/2022 9:00,Payment,35611.53,281.02
102794,5877,4/27/2022 10:00,Withdrawal,42800.98,655.97
102795,5822,4/27/2022 11:00,Deposit,34449.8,313
102796,6152,4/27/2022 12:00,Payment,1384.98,24.21
102797,5048,4/27/2022 13:00,Withdrawal,11203.53,70.09
102798,5788,4/27/2022 14:00,Payment,3939.26,65.38
102799,5292,4/27/2022 15:00,Withdrawal,28734.11,186.74
102800,5535,4/27/2022 16:00,Withdrawal,37945.65,691.29
102801,5310,4/27/2022 17:00,Withdrawal,5973.67,57.13
102802,5536,4/27/2022 18:00,Withdrawal,41997.72,622.23
102803,5638,4/27/2022 19:00,Payment,27997.69,344.72
102804,5233,4/27/2022 20:00,Payment,34653.47,363.67
102805,6232,4/27/2022 21:00,Transfer,48584.39,713.3
102806,5604,4/27/2022 22:00,Payment,4642.21,89.19
102807,5093,4/27/2022 23:00,Payment,45110.59,253.48
102808,5326,4/28/2022 0:00,Transfer,6742.08,126.64
102809,5224,4/28/2022 1:00,Payment,19951.46,282.04
102810,5966,4/28/2022 2:00,Withdrawal,42646.22,729.66
102811,5889,4/28/2022 3:00,Deposit,45359.58,487.98
102812,5010,4/28/2022 4:00,Deposit,25565.4,308.77
102813,6352,4/28/2022 5:00,Transfer,29908.18,539.33
102814,6035,4/28/2022 6:00,Payment,35553.29,399
102815,5034,4/28/2022 7:00,Payment,41721.55,543.21
102816,5446,4/28/2022 8:00,Transfer,6514.8,34.55
102817,6475,4/28/2022 9:00,Deposit,40598.43,299.57
102818,6243,4/28/2022 10:00,Withdrawal,24323.17,355.73
102819,5440,4/28/2022 11:00,Payment,22805.86,359.3
102820,5652,4/28/2022 12:00,Transfer,21483.04,295.16
102821,5594,4/28/2022 13:00,Withdrawal,25705.97,183.79
102822,5228,4/28/2022 14:00,Transfer,47280,552.28
102823,5343,4/28/2022 15:00,Transfer,27636.09,285.38
102824,6103,4/28/2022 16:00,Transfer,47682.29,592.93
102825,6376,4/28/2022 17:00,Deposit,9424.36,170.16
102826,6419,4/28/2022 18:00,Deposit,36344.73,604.7
102827,6313,4/28/2022 19:00,Transfer,40705.86,254.81
102828,6478,4/28/2022 20:00,Payment,34116.88,626.2
102829,5988,4/28/2022 21:00,Withdrawal,30542.65,368.85
102830,6151,4/28/2022 22:00,Payment,28458.23,459.83
102831,5908,4/28/2022 23:00,Deposit,43116.06,306.15
102832,6382,4/29/2022 0:00,Withdrawal,41171.51,620.08
102833,5526,4/29/2022 1:00,Transfer,6553.29,56
102834,6336,4/29/2022 2:00,Payment,42505.09,492.03
102835,5074,4/29/2022 3:00,Payment,20996.4,110.29
102836,5195,4/29/2022 4:00,Transfer,13057.99,94.99
102837,5028,4/29/2022 5:00,Payment,43553.54,277.92
102838,5705,4/29/2022 6:00,Deposit,21885.23,188.13
102839,6020,4/29/2022 7:00,Transfer,40514.05,263.35
102840,5015,4/29/2022 8:00,Payment,13538.48,208.2
102841,6446,4/29/2022 9:00,Transfer,694.5,3.78
102842,5804,4/29/2022 10:00,Withdrawal,25025.23,357.01
102843,6428,4/29/2022 11:00,Transfer,5461.3,38.83
102844,5939,4/29/2022 12:00,Payment,37841.61,725.7
102845,5966,4/29/2022 13:00,Deposit,14165.72,269.1
102846,6100,4/29/2022 14:00,Transfer,22460.46,188.28
102847,5228,4/29/2022 15:00,Transfer,4808.16,68.35
102848,5961,4/29/2022 16:00,Payment,14689.63,79.62
102849,6320,4/29/2022 17:00,Deposit,39183.77,743.58
102850,5714,4/29/2022 18:00,Deposit,8003.6,102.8
102851,5983,4/29/2022 19:00,Withdrawal,32534.4,183.77
102852,5572,4/29/2022 20:00,Withdrawal,45912.58,465.44
102853,5614,4/29/2022 21:00,Payment,34151.92,210.13
102854,5325,4/29/2022 22:00,Deposit,40645.57,442.8
102855,6386,4/29/2022 23:00,Deposit,5894.1,88.7
102856,5874,4/30/2022 0:00,Withdrawal,12911.23,155.56
102857,5358,4/30/2022 1:00,Withdrawal,44779.67,481.64
102858,5323,4/30/2022 2:00,Payment,35897.73,243.65
102859,6349,4/30/2022 3:00,Deposit,32157.91,278.94
102860,5164,4/30/2022 4:00,Transfer,33356.45,216.89
102861,5797,4/30/2022 5:00,Withdrawal,21002.93,359.41
102862,5454,4/30/2022 6:00,Payment,2705.55,19.02
102863,6176,4/30/2022 7:00,Deposit,39329.86,547.89
102864,6150,4/30/2022 8:00,Deposit,34096.31,345.77
102865,5192,4/30/2022 9:00,Withdrawal,23903.82,200.55
102866,5626,4/30/2022 10:00,Payment,45038.1,657.2
102867,5529,4/30/2022 11:00,Transfer,17139.9,203.19
102868,6033,4/30/2022 12:00,Withdrawal,15068.93,165.79
102869,5091,4/30/2022 13:00,Payment,43703.42,607.16
102870,5138,4/30/2022 14:00,Deposit,39950.89,494.15
102871,5480,4/30/2022 15:00,Transfer,25991.5,248.28
102872,5448,4/30/2022 16:00,Payment,6971.37,93.32
102873,6356,4/30/2022 17:00,Transfer,11146.04,167.66
102874,5868,4/30/2022 18:00,Payment,32983.29,178.12
102875,5339,4/30/2022 19:00,Payment,19559.54,234.48
102876,6075,4/30/2022 20:00,Payment,41905.42,245.79
102877,5465,4/30/2022 21:00,Payment,47522.77,370.49
102878,5717,4/30/2022 22:00,Transfer,40379.03,541.39
102879,5798,4/30/2022 23:00,Withdrawal,19188.5,345.26
102880,5474,5/1/2022 0:00,Transfer,39539.98,721.29
102881,5400,5/1/2022 1:00,Payment,17896.36,108.26
102882,6462,5/1/2022 2:00,Transfer,8771.45,99
102883,5604,5/1/2022 3:00,Transfer,2152.96,29.59
102884,5931,5/1/2022 4:00,Transfer,19592.98,141.19
102885,5996,5/1/2022 5:00,Payment,45226.19,745.39
102886,5921,5/1/2022 6:00,Transfer,12329.84,199.29
102887,5820,5/1/2022 7:00,Deposit,10722.4,198.9
102888,5656,5/1/2022 8:00,Payment,48506.13,248.71
102889,5597,5/1/2022 9:00,Transfer,1737.7,14.34
102890,6176,5/1/2022 10:00,Deposit,39396.22,685.8
102891,5513,5/1/2022 11:00,Transfer,16407.81,247.08
102892,6029,5/1/2022 12:00,Withdrawal,2355.65,43.38
102893,5499,5/1/2022 13:00,Transfer,45931.23,269.05
102894,5716,5/1/2022 14:00,Transfer,7412.3,103.43
102895,6141,5/1/2022 15:00,Withdrawal,27813.07,376.47
102896,5600,5/1/2022 16:00,Payment,14065.68,77.86
102897,5665,5/1/2022 17:00,Withdrawal,3727.04,47.34
102898,5467,5/1/2022 18:00,Payment,2971.16,42.02
102899,5160,5/1/2022 19:00,Withdrawal,6220.06,48.95
102900,5269,5/1/2022 20:00,Transfer,4032.67,36.7
102901,6079,5/1/2022 21:00,Transfer,38147.63,557.15
102902,5227,5/1/2022 22:00,Payment,24535.53,295.03
102903,5848,5/1/2022 23:00,Payment,17473.16,312.25
102904,5148,5/2/2022 0:00,Deposit,21209.26,214.97
102905,6069,5/2/2022 1:00,Deposit,46482.86,418.34
102906,6167,5/2/2022 2:00,Transfer,45582.21,901.3
102907,5631,5/2/2022 3:00,Transfer,35925.99,670.63
102908,6363,5/2/2022 4:00,Deposit,44291.78,240.72
102909,5412,5/2/2022 5:00,Deposit,16322.58,270.32
102910,5519,5/2/2022 6:00,Payment,19364.91,128.87
102911,6367,5/2/2022 7:00,Withdrawal,30878.75,167.12
102912,5386,5/2/2022 8:00,Payment,31369.48,285.63
102913,6496,5/2/2022 9:00,Deposit,24344.14,220.08
102914,5274,5/2/2022 10:00,Transfer,20332.56,351.55
102915,5352,5/2/2022 11:00,Deposit,49315.93,772.29
102916,6089,5/2/2022 12:00,Transfer,41145.62,811.56
102917,6102,5/2/2022 13:00,Transfer,22031.52,345.29
102918,5597,5/2/2022 14:00,Transfer,36500.98,411.51
102919,6225,5/2/2022 15:00,Transfer,13843.3,214.35
102920,5557,5/2/2022 16:00,Withdrawal,5458.38,109.12
102921,5112,5/2/2022 17:00,Deposit,17945.34,280.88
102922,6114,5/2/2022 18:00,Payment,20447.15,335.85
102923,5140,5/2/2022 19:00,Transfer,1318.59,25.15
102924,6312,5/2/2022 20:00,Transfer,40832.2,273.77
102925,5729,5/2/2022 21:00,Payment,18280.07,284.65
102926,5588,5/2/2022 22:00,Payment,29230.7,519.2
102927,5410,5/2/2022 23:00,Transfer,4161.18,80.38
102928,5376,5/3/2022 0:00,Payment,9162.34,74.81
102929,6407,5/3/2022 1:00,Payment,44539.84,559.37
102930,6175,5/3/2022 2:00,Withdrawal,30630.03,465.83
102931,5750,5/3/2022 3:00,Payment,47539.06,414.16
102932,5626,5/3/2022 4:00,Deposit,49938.13,699.49
102933,6342,5/3/2022 5:00,Deposit,18907.08,167.59
102934,6392,5/3/2022 6:00,Deposit,15290.75,152.94
102935,5994,5/3/2022 7:00,Transfer,42988.62,499.65
102936,5702,5/3/2022 8:00,Deposit,49931.27,646
102937,5461,5/3/2022 9:00,Withdrawal,31667.24,371.79
102938,5011,5/3/2022 10:00,Deposit,39859.47,494.18
102939,6179,5/3/2022 11:00,Transfer,39196.42,371.54
102940,5476,5/3/2022 12:00,Withdrawal,18089.32,133.58
102941,5938,5/3/2022 13:00,Deposit,28926.38,165.18
102942,5400,5/3/2022 14:00,Withdrawal,41736.32,331.37
102943,5807,5/3/2022 15:00,Withdrawal,34561.64,474.5
102944,5176,5/3/2022 16:00,Transfer,1547.61,25.99
102945,6364,5/3/2022 17:00,Transfer,17166.93,129.42
102946,5056,5/3/2022 18:00,Withdrawal,7651.55,50.72
102947,5447,5/3/2022 19:00,Deposit,12032.12,195.39
102948,5202,5/3/2022 20:00,Transfer,45321.73,434.06
102949,5737,5/3/2022 21:00,Withdrawal,2326.22,44.83
102950,5201,5/3/2022 22:00,Payment,11380.14,178.84
102951,6353,5/3/2022 23:00,Payment,15823.68,156.68
102952,5362,5/4/2022 0:00,Transfer,31035.76,289.97
102953,5891,5/4/2022 1:00,Deposit,26938.03,346.3
102954,5453,5/4/2022 2:00,Payment,11304.34,69.94
102955,5355,5/4/2022 3:00,Payment,8629.93,58.38
102956,5215,5/4/2022 4:00,Payment,12221.5,93.35
102957,5971,5/4/2022 5:00,Deposit,25375.22,421.76
102958,5554,5/4/2022 6:00,Deposit,13923.3,176.94
102959,5886,5/4/2022 7:00,Transfer,47406.32,244.55
102960,5022,5/4/2022 8:00,Transfer,23461.33,354.33
102961,5154,5/4/2022 9:00,Payment,3410.4,38.73
102962,6209,5/4/2022 10:00,Deposit,36598.69,463.44
102963,5248,5/4/2022 11:00,Withdrawal,16777.84,137.78
102964,5748,5/4/2022 12:00,Payment,32847.7,436.11
102965,5804,5/4/2022 13:00,Transfer,14339.92,282.31
102966,5133,5/4/2022 14:00,Deposit,28751.82,175.43
102967,5320,5/4/2022 15:00,Transfer,38721.55,358.51
102968,5389,5/4/2022 16:00,Transfer,46436.43,401.44
102969,5433,5/4/2022 17:00,Deposit,13425.79,117.18
102970,6045,5/4/2022 18:00,Payment,17075.42,182.38
102971,5872,5/4/2022 19:00,Deposit,23481.19,405.56
102972,6148,5/4/2022 20:00,Payment,46395.15,867.26
102973,6102,5/4/2022 21:00,Transfer,45118.65,362.45
102974,5857,5/4/2022 22:00,Deposit,4948.97,65.05
102975,5050,5/4/2022 23:00,Withdrawal,7030.53,102.32
102976,5175,5/5/2022 0:00,Payment,25027.7,321.04
102977,5869,5/5/2022 1:00,Withdrawal,5777.65,66.51
102978,5252,5/5/2022 2:00,Payment,17606.25,138.73
102979,5965,5/5/2022 3:00,Deposit,7845.08,96.68
102980,6269,5/5/2022 4:00,Withdrawal,31984,352.41
102981,5738,5/5/2022 5:00,Deposit,47500.02,804.34
102982,6129,5/5/2022 6:00,Payment,49838.32,820.04
102983,6216,5/5/2022 7:00,Payment,19074.44,133.71
102984,6339,5/5/2022 8:00,Payment,30151.13,190.79
102985,5301,5/5/2022 9:00,Payment,42885.25,798.62
102986,5547,5/5/2022 10:00,Transfer,6314.37,82.29
102987,5715,5/5/2022 11:00,Payment,34633.44,618.8
102988,5778,5/5/2022 12:00,Withdrawal,20737.76,121.78
102989,5267,5/5/2022 13:00,Payment,10704.23,138.06
102990,6193,5/5/2022 14:00,Deposit,20436.3,267.54
102991,6009,5/5/2022 15:00,Transfer,4260.03,76.3
102992,5550,5/5/2022 16:00,Withdrawal,34922.65,225.75
102993,6478,5/5/2022 17:00,Transfer,13010.76,111.98
102994,6315,5/5/2022 18:00,Transfer,15914.58,176.62
102995,6164,5/5/2022 19:00,Transfer,6493.52,116.8
102996,6169,5/5/2022 20:00,Deposit,43300.63,826.32
102997,6448,5/5/2022 21:00,Transfer,24925.49,495.79
102998,5313,5/5/2022 22:00,Transfer,28821.27,558.78
102999,5183,5/5/2022 23:00,Payment,28686.92,145.99
103000,5712,5/6/2022 0:00,Deposit,20819.41,119
103001,5127,5/6/2022 1:00,Withdrawal,10030.23,72.36
103002,6310,5/6/2022 2:00,Withdrawal,37384.07,382.55
103003,6276,5/6/2022 3:00,Withdrawal,6789.29,118.46
103004,5699,5/6/2022 4:00,Deposit,5641.75,103.75
103005,5385,5/6/2022 5:00,Withdrawal,35652.18,278.18
103006,6253,5/6/2022 6:00,Deposit,10837.43,154.92
103007,5270,5/6/2022 7:00,Payment,15685.25,294.26
103008,5810,5/6/2022 8:00,Payment,24023.76,287.23
103009,5414,5/6/2022 9:00,Deposit,22742.89,149.04
103010,5197,5/6/2022 10:00,Withdrawal,35574.67,422.17
103011,6346,5/6/2022 11:00,Deposit,31359.87,333.57
103012,6079,5/6/2022 12:00,Deposit,32397.61,442.71
103013,5830,5/6/2022 13:00,Transfer,35845.69,415.09
103014,6226,5/6/2022 14:00,Deposit,14984.33,78.82
103015,5627,5/6/2022 15:00,Transfer,16455.5,327.63
103016,5603,5/6/2022 16:00,Payment,22180.89,291.75
103017,6161,5/6/2022 17:00,Transfer,15719.38,190.27
103018,6445,5/6/2022 18:00,Deposit,49254.42,951.56
103019,6080,5/6/2022 19:00,Payment,40795.57,299.35
103020,6009,5/6/2022 20:00,Transfer,8650.41,67.81
103021,5070,5/6/2022 21:00,Deposit,776.91,13.3
103022,5910,5/6/2022 22:00,Payment,2617.77,23.33
103023,5593,5/6/2022 23:00,Transfer,12581.14,213.73
103024,6395,5/7/2022 0:00,Deposit,6157.42,55.87
103025,5599,5/7/2022 1:00,Deposit,26900.24,147.89
103026,5513,5/7/2022 2:00,Withdrawal,42970.76,548.1
103027,5083,5/7/2022 3:00,Withdrawal,36969.14,293.92
103028,5993,5/7/2022 4:00,Transfer,11172.65,182.87
103029,6066,5/7/2022 5:00,Transfer,20265.31,296.24
103030,5838,5/7/2022 6:00,Transfer,25640.76,483.43
103031,5605,5/7/2022 7:00,Deposit,40605.19,679.93
103032,5809,5/7/2022 8:00,Transfer,42036.52,324.17
103033,5132,5/7/2022 9:00,Deposit,45531.06,774.14
103034,6418,5/7/2022 10:00,Transfer,25707.64,376
103035,6088,5/7/2022 11:00,Deposit,34866.6,524.19
103036,5289,5/7/2022 12:00,Deposit,6034.12,105.5
103037,5375,5/7/2022 13:00,Withdrawal,28481.8,387.56
103038,5768,5/7/2022 14:00,Payment,12810.24,153.6
103039,5466,5/7/2022 15:00,Deposit,21869.99,318.2
103040,6236,5/7/2022 16:00,Transfer,31885.5,301.94
103041,6171,5/7/2022 17:00,Withdrawal,13220.8,102.32
103042,5470,5/7/2022 18:00,Transfer,3083.16,43.93
103043,5148,5/7/2022 19:00,Transfer,1006.58,8.56
103044,5087,5/7/2022 20:00,Deposit,1596.9,9.9
103045,6347,5/7/2022 21:00,Deposit,913.31,4.57
103046,5395,5/7/2022 22:00,Payment,5962.58,84.22
103047,5789,5/7/2022 23:00,Deposit,12354.69,128.89
103048,6427,5/8/2022 0:00,Deposit,11450.46,186.47
103049,6105,5/8/2022 1:00,Payment,49346.43,524.44
103050,6309,5/8/2022 2:00,Transfer,15647.3,192.31
103051,6405,5/8/2022 3:00,Payment,6807.33,75.6
103052,5864,5/8/2022 4:00,Payment,27505.35,405.94
103053,6293,5/8/2022 5:00,Payment,42968.89,444.39
103054,6315,5/8/2022 6:00,Withdrawal,34063.99,662.77
103055,6476,5/8/2022 7:00,Transfer,15156.06,288.6
103056,5023,5/8/2022 8:00,Withdrawal,28300,501.49
103057,5955,5/8/2022 9:00,Withdrawal,35885.37,674.81
103058,5310,5/8/2022 10:00,Deposit,36541.17,428.89
103059,6484,5/8/2022 11:00,Payment,33493.65,436.97
103060,6231,5/8/2022 12:00,Payment,43605.12,703.41
103061,5663,5/8/2022 13:00,Withdrawal,43570.22,672.82
103062,5437,5/8/2022 14:00,Deposit,29157.36,535.33
103063,5705,5/8/2022 15:00,Deposit,21777.89,342.89
103064,6359,5/8/2022 16:00,Deposit,32257.73,644.13
103065,5421,5/8/2022 17:00,Transfer,41001.49,419.35
103066,5320,5/8/2022 18:00,Withdrawal,779.78,13.64
103067,5586,5/8/2022 19:00,Transfer,49603.85,767.1
103068,5946,5/8/2022 20:00,Deposit,9553.24,146.84
103069,6186,5/8/2022 21:00,Deposit,23777.32,235.1
103070,6188,5/8/2022 22:00,Deposit,43665.47,732.88
103071,5848,5/8/2022 23:00,Payment,11639.5,215.4
103072,6318,5/9/2022 0:00,Withdrawal,24101.36,199.52
103073,5041,5/9/2022 1:00,Payment,7062.82,101.58
